Timestamp,Station_ID,City,Total_Ports,Occupied_Ports,Queue_Length,Hour,Day_of_Week,Is_Weekend,Traffic_Level,Weather,Battery_Demand,Availability_After_15_Min,Waiting_Time_Minutes
2026-03-05 12:00:00,ST113,Nashik,6,1,0,12,Thursday,0,Low,Cloudy,75,1,0
2026-03-05 12:15:00,ST102,Nashik,8,0,0,12,Thursday,0,Low,Rainy,100,1,0
2026-03-05 12:30:00,ST113,Nashik,6,0,0,12,Thursday,0,Low,Cloudy,70,1,0
2026-03-05 12:45:00,ST104,Mumbai,6,2,0,12,Thursday,0,Low,Cloudy,44,1,0
2026-03-05 13:00:00,ST106,Mumbai,4,2,0,13,Thursday,0,Low,Cloudy,42,1,0
2026-03-05 13:15:00,ST117,Nashik,6,1,0,13,Thursday,0,Low,Rainy,86,1,0
2026-03-05 13:30:00,ST109,Nashik,8,1,0,13,Thursday,0,Low,Cloudy,97,1,0
2026-03-05 13:45:00,ST110,Pune,8,4,0,13,Thursday,0,Low,Sunny,70,1,0
2026-03-05 14:00:00,ST104,Nagpur,6,1,0,14,Thursday,0,Low,Cloudy,51,1,0
2026-03-05 14:15:00,ST116,Mumbai,10,2,0,14,Thursday,0,Low,Cloudy,24,1,0
2026-03-05 14:30:00,ST119,Nagpur,4,1,0,14,Thursday,0,Low,Sunny,50,1,0
2026-03-05 14:45:00,ST103,Pune,4,0,0,14,Thursday,0,Low,Cloudy,23,1,0
2026-03-05 15:00:00,ST120,Nashik,4,1,0,15,Thursday,0,Low,Rainy,85,1,0
2026-03-05 15:15:00,ST103,Nashik,6,1,0,15,Thursday,0,Low,Sunny,62,1,0
2026-03-05 15:30:00,ST120,Nashik,8,3,0,15,Thursday,0,Low,Cloudy,45,1,0
2026-03-05 15:45:00,ST110,Nashik,6,3,0,15,Thursday,0,Low,Cloudy,38,1,0
2026-03-05 16:00:00,ST120,Mumbai,6,1,0,16,Thursday,0,Low,Sunny,80,1,0
2026-03-05 16:15:00,ST100,Nashik,10,5,0,16,Thursday,0,Low,Cloudy,33,1,0
2026-03-05 16:30:00,ST118,Pune,8,0,0,16,Thursday,0,Low,Sunny,22,1,0
2026-03-05 16:45:00,ST102,Nagpur,4,0,0,16,Thursday,0,Low,Rainy,36,1,0
2026-03-05 17:00:00,ST111,Nagpur,8,8,0,17,Thursday,0,High,Rainy,67,0,0
2026-03-05 17:15:00,ST101,Nagpur,8,7,1,17,Thursday,0,High,Sunny,58,1,8
2026-03-05 17:30:00,ST113,Mumbai,4,2,0,17,Thursday,0,High,Cloudy,76,1,0
2026-03-05 17:45:00,ST106,Pune,6,3,0,17,Thursday,0,High,Rainy,64,1,0
2026-03-05 18:00:00,ST103,Nashik,8,6,0,18,Thursday,0,High,Sunny,41,1,0
2026-03-05 18:15:00,ST104,Pune,10,10,1,18,Thursday,0,High,Rainy,61,0,6
2026-03-05 18:30:00,ST117,Nagpur,8,7,0,18,Thursday,0,High,Rainy,96,1,0
2026-03-05 18:45:00,ST107,Nagpur,10,6,0,18,Thursday,0,High,Rainy,80,1,0
2026-03-05 19:00:00,ST101,Pune,4,3,0,19,Thursday,0,High,Cloudy,20,1,0
2026-03-05 19:15:00,ST110,Pune,4,4,1,19,Thursday,0,High,Rainy,61,0,5
2026-03-05 19:30:00,ST120,Nashik,10,8,0,19,Thursday,0,High,Cloudy,82,1,0
2026-03-05 19:45:00,ST105,Pune,10,9,0,19,Thursday,0,High,Rainy,93,1,0
2026-03-05 20:00:00,ST106,Pune,10,8,0,20,Thursday,0,High,Cloudy,22,1,0
2026-03-05 20:15:00,ST103,Pune,4,2,0,20,Thursday,0,High,Sunny,63,1,0
2026-03-05 20:30:00,ST102,Nashik,10,7,0,20,Thursday,0,High,Cloudy,90,1,0
2026-03-05 20:45:00,ST106,Mumbai,10,6,0,20,Thursday,0,High,Sunny,50,1,0
2026-03-05 21:00:00,ST107,Nashik,4,3,0,21,Thursday,0,High,Sunny,27,1,0
2026-03-05 21:15:00,ST107,Mumbai,6,5,0,21,Thursday,0,High,Cloudy,23,1,0
2026-03-05 21:30:00,ST118,Nagpur,6,4,0,21,Thursday,0,High,Rainy,60,1,0
2026-03-05 21:45:00,ST109,Mumbai,6,6,1,21,Thursday,0,High,Cloudy,47,0,15
2026-03-05 22:00:00,ST119,Mumbai,6,5,0,22,Thursday,0,High,Cloudy,80,1,0
2026-03-05 22:15:00,ST112,Nashik,4,2,0,22,Thursday,0,High,Rainy,71,1,0
2026-03-05 22:30:00,ST115,Nashik,4,3,0,22,Thursday,0,High,Cloudy,53,1,0
2026-03-05 22:45:00,ST108,Pune,6,4,0,22,Thursday,0,High,Sunny,27,1,0
2026-03-05 23:00:00,ST119,Mumbai,10,1,0,23,Thursday,0,Low,Cloudy,89,1,0
2026-03-05 23:15:00,ST113,Mumbai,6,1,0,23,Thursday,0,Low,Rainy,89,1,0
2026-03-05 23:30:00,ST110,Pune,10,4,0,23,Thursday,0,Low,Sunny,95,1,0
2026-03-05 23:45:00,ST111,Nagpur,10,0,0,23,Thursday,0,Low,Rainy,41,1,0
2026-03-06 00:00:00,ST103,Pune,6,2,0,0,Friday,0,Low,Rainy,71,1,0
2026-03-06 00:15:00,ST113,Nashik,6,0,0,0,Friday,0,Low,Sunny,76,1,0
2026-03-06 00:30:00,ST105,Pune,8,3,0,0,Friday,0,Low,Cloudy,89,1,0
2026-03-06 00:45:00,ST111,Nagpur,6,2,0,0,Friday,0,Low,Cloudy,33,1,0
2026-03-06 01:00:00,ST114,Pune,10,4,0,1,Friday,0,Low,Cloudy,53,1,0
2026-03-06 01:15:00,ST106,Nashik,6,1,0,1,Friday,0,Low,Cloudy,95,1,0
2026-03-06 01:30:00,ST111,Mumbai,4,1,0,1,Friday,0,Low,Rainy,71,1,0
2026-03-06 01:45:00,ST115,Nashik,10,0,0,1,Friday,0,Low,Rainy,53,1,0
2026-03-06 02:00:00,ST100,Nagpur,10,3,0,2,Friday,0,Low,Cloudy,35,1,0
2026-03-06 02:15:00,ST111,Nagpur,10,1,0,2,Friday,0,Low,Rainy,86,1,0
2026-03-06 02:30:00,ST101,Mumbai,6,3,0,2,Friday,0,Low,Cloudy,62,1,0
2026-03-06 02:45:00,ST104,Nagpur,8,3,0,2,Friday,0,Low,Sunny,45,1,0
2026-03-06 03:00:00,ST118,Pune,10,2,0,3,Friday,0,Low,Rainy,47,1,0
2026-03-06 03:15:00,ST110,Nashik,6,3,0,3,Friday,0,Low,Rainy,22,1,0
2026-03-06 03:30:00,ST116,Nashik,4,0,0,3,Friday,0,Low,Sunny,92,1,0
2026-03-06 03:45:00,ST103,Mumbai,4,0,0,3,Friday,0,Low,Sunny,45,1,0
2026-03-06 04:00:00,ST107,Pune,6,2,0,4,Friday,0,Low,Cloudy,53,1,0
2026-03-06 04:15:00,ST111,Nagpur,8,4,0,4,Friday,0,Low,Rainy,27,1,0
2026-03-06 04:30:00,ST114,Nagpur,4,0,0,4,Friday,0,Low,Cloudy,23,1,0
2026-03-06 04:45:00,ST102,Pune,10,0,0,4,Friday,0,Low,Sunny,94,1,0
2026-03-06 05:00:00,ST112,Mumbai,10,4,0,5,Friday,0,Low,Rainy,54,1,0
2026-03-06 05:15:00,ST117,Pune,10,5,0,5,Friday,0,Low,Cloudy,85,1,0
2026-03-06 05:30:00,ST108,Pune,6,0,0,5,Friday,0,Low,Rainy,22,1,0
2026-03-06 05:45:00,ST105,Mumbai,10,1,0,5,Friday,0,Low,Rainy,49,1,0
2026-03-06 06:00:00,ST115,Pune,8,0,0,6,Friday,0,Low,Sunny,42,1,0
2026-03-06 06:15:00,ST103,Mumbai,4,0,0,6,Friday,0,Low,Sunny,35,1,0
2026-03-06 06:30:00,ST119,Pune,4,2,0,6,Friday,0,Low,Sunny,30,1,0
2026-03-06 06:45:00,ST115,Nashik,8,3,0,6,Friday,0,Low,Sunny,45,1,0
2026-03-06 07:00:00,ST109,Nagpur,4,2,0,7,Friday,0,Low,Sunny,56,1,0
2026-03-06 07:15:00,ST101,Mumbai,8,4,0,7,Friday,0,Low,Cloudy,77,1,0
2026-03-06 07:30:00,ST113,Mumbai,8,3,0,7,Friday,0,Low,Sunny,56,1,0
2026-03-06 07:45:00,ST115,Mumbai,4,0,0,7,Friday,0,Low,Rainy,46,1,0
2026-03-06 08:00:00,ST116,Nashik,10,6,0,8,Friday,0,Medium,Cloudy,47,1,0
2026-03-06 08:15:00,ST105,Pune,10,3,0,8,Friday,0,Medium,Sunny,73,1,0
2026-03-06 08:30:00,ST110,Nashik,8,4,0,8,Friday,0,Medium,Cloudy,90,1,0
2026-03-06 08:45:00,ST105,Pune,10,4,0,8,Friday,0,Medium,Cloudy,70,1,0
2026-03-06 09:00:00,ST101,Mumbai,10,8,0,9,Friday,0,Medium,Cloudy,34,1,0
2026-03-06 09:15:00,ST105,Nashik,6,1,0,9,Friday,0,Medium,Cloudy,58,1,0
2026-03-06 09:30:00,ST118,Nagpur,8,7,1,9,Friday,0,Medium,Sunny,47,1,11
2026-03-06 09:45:00,ST105,Mumbai,10,9,1,9,Friday,0,Medium,Sunny,73,1,6
2026-03-06 10:00:00,ST114,Nashik,4,3,1,10,Friday,0,Medium,Cloudy,82,1,7
2026-03-06 10:15:00,ST106,Nagpur,10,7,0,10,Friday,0,Medium,Cloudy,92,1,0
2026-03-06 10:30:00,ST120,Nashik,8,3,0,10,Friday,0,Medium,Cloudy,62,1,0
2026-03-06 10:45:00,ST101,Mumbai,4,3,0,10,Friday,0,Medium,Sunny,27,1,0
2026-03-06 11:00:00,ST107,Mumbai,8,6,0,11,Friday,0,Medium,Sunny,99,1,0
2026-03-06 11:15:00,ST105,Nagpur,10,7,0,11,Friday,0,Medium,Sunny,49,1,0
2026-03-06 11:30:00,ST102,Mumbai,8,5,0,11,Friday,0,Medium,Rainy,31,1,0
2026-03-06 11:45:00,ST103,Nashik,6,4,0,11,Friday,0,Medium,Cloudy,36,1,0
2026-03-06 12:00:00,ST114,Nashik,6,2,0,12,Friday,0,Low,Cloudy,46,1,0
2026-03-06 12:15:00,ST106,Nagpur,8,3,0,12,Friday,0,Low,Cloudy,83,1,0
2026-03-06 12:30:00,ST108,Pune,10,2,0,12,Friday,0,Low,Sunny,72,1,0
2026-03-06 12:45:00,ST102,Pune,10,5,0,12,Friday,0,Low,Rainy,75,1,0
2026-03-06 13:00:00,ST118,Nashik,4,1,0,13,Friday,0,Low,Rainy,51,1,0
2026-03-06 13:15:00,ST117,Nashik,4,2,0,13,Friday,0,Low,Rainy,99,1,0
2026-03-06 13:30:00,ST101,Pune,4,2,0,13,Friday,0,Low,Rainy,82,1,0
2026-03-06 13:45:00,ST100,Mumbai,8,2,0,13,Friday,0,Low,Cloudy,54,1,0
2026-03-06 14:00:00,ST109,Mumbai,10,3,0,14,Friday,0,Low,Sunny,87,1,0
2026-03-06 14:15:00,ST119,Nagpur,8,1,0,14,Friday,0,Low,Sunny,65,1,0
2026-03-06 14:30:00,ST111,Pune,10,5,0,14,Friday,0,Low,Sunny,85,1,0
2026-03-06 14:45:00,ST117,Nashik,6,2,0,14,Friday,0,Low,Cloudy,98,1,0
2026-03-06 15:00:00,ST109,Mumbai,4,0,0,15,Friday,0,Low,Sunny,84,1,0
2026-03-06 15:15:00,ST114,Nashik,6,3,0,15,Friday,0,Low,Cloudy,69,1,0
2026-03-06 15:30:00,ST101,Pune,4,2,0,15,Friday,0,Low,Cloudy,28,1,0
2026-03-06 15:45:00,ST110,Pune,6,0,0,15,Friday,0,Low,Sunny,77,1,0
2026-03-06 16:00:00,ST100,Nashik,8,1,0,16,Friday,0,Low,Sunny,33,1,0
2026-03-06 16:15:00,ST108,Pune,6,0,0,16,Friday,0,Low,Rainy,49,1,0
2026-03-06 16:30:00,ST111,Mumbai,6,1,0,16,Friday,0,Low,Sunny,71,1,0
2026-03-06 16:45:00,ST110,Nagpur,6,3,0,16,Friday,0,Low,Cloudy,46,1,0
2026-03-06 17:00:00,ST108,Mumbai,4,4,0,17,Friday,0,High,Rainy,71,0,0
2026-03-06 17:15:00,ST107,Nagpur,10,9,1,17,Friday,0,High,Cloudy,55,1,13
2026-03-06 17:30:00,ST108,Mumbai,10,5,0,17,Friday,0,High,Cloudy,42,1,0
2026-03-06 17:45:00,ST105,Pune,10,6,0,17,Friday,0,High,Rainy,22,1,0
2026-03-06 18:00:00,ST117,Pune,6,3,0,18,Friday,0,High,Cloudy,22,1,0
2026-03-06 18:15:00,ST101,Mumbai,6,3,0,18,Friday,0,High,Cloudy,76,1,0
2026-03-06 18:30:00,ST111,Nashik,4,3,1,18,Friday,0,High,Rainy,60,1,8
2026-03-06 18:45:00,ST119,Nashik,8,4,0,18,Friday,0,High,Rainy,82,1,0
2026-03-06 19:00:00,ST104,Nashik,4,3,0,19,Friday,0,High,Cloudy,82,1,0
2026-03-06 19:15:00,ST100,Nagpur,4,4,2,19,Friday,0,High,Cloudy,96,0,12
2026-03-06 19:30:00,ST105,Nashik,6,6,1,19,Friday,0,High,Rainy,77,0,15
2026-03-06 19:45:00,ST105,Nashik,6,6,2,19,Friday,0,High,Sunny,71,0,30
2026-03-06 20:00:00,ST102,Nagpur,4,3,0,20,Friday,0,High,Rainy,20,1,0
2026-03-06 20:15:00,ST113,Mumbai,10,6,0,20,Friday,0,High,Sunny,93,1,0
2026-03-06 20:30:00,ST108,Nagpur,10,6,0,20,Friday,0,High,Sunny,52,1,0
2026-03-06 20:45:00,ST107,Mumbai,8,4,0,20,Friday,0,High,Rainy,93,1,0
2026-03-06 21:00:00,ST110,Pune,10,10,1,21,Friday,0,High,Cloudy,40,0,14
2026-03-06 21:15:00,ST119,Nashik,4,2,0,21,Friday,0,High,Rainy,85,1,0
2026-03-06 21:30:00,ST118,Nashik,4,3,0,21,Friday,0,High,Rainy,27,1,0
2026-03-06 21:45:00,ST104,Pune,6,6,2,21,Friday,0,High,Cloudy,29,0,26
2026-03-06 22:00:00,ST112,Pune,8,8,2,22,Friday,0,High,Sunny,55,0,24
2026-03-06 22:15:00,ST117,Nashik,4,3,0,22,Friday,0,High,Cloudy,41,1,0
2026-03-06 22:30:00,ST105,Nagpur,10,6,0,22,Friday,0,High,Cloudy,38,1,0
2026-03-06 22:45:00,ST103,Pune,6,3,0,22,Friday,0,High,Sunny,47,1,0
2026-03-06 23:00:00,ST119,Pune,8,3,0,23,Friday,0,Low,Sunny,80,1,0
2026-03-06 23:15:00,ST106,Mumbai,4,0,0,23,Friday,0,Low,Cloudy,47,1,0
2026-03-06 23:30:00,ST103,Nagpur,8,3,0,23,Friday,0,Low,Sunny,81,1,0
2026-03-06 23:45:00,ST100,Mumbai,4,2,0,23,Friday,0,Low,Cloudy,26,1,0
2026-03-07 00:00:00,ST108,Pune,4,0,0,0,Saturday,1,Low,Sunny,55,1,0
2026-03-07 00:15:00,ST100,Mumbai,8,3,0,0,Saturday,1,Low,Rainy,42,1,0
2026-03-07 00:30:00,ST105,Pune,4,2,0,0,Saturday,1,Low,Rainy,43,1,0
2026-03-07 00:45:00,ST111,Mumbai,4,0,0,0,Saturday,1,Low,Sunny,74,1,0
2026-03-07 01:00:00,ST114,Nashik,8,3,0,1,Saturday,1,Low,Rainy,40,1,0
2026-03-07 01:15:00,ST104,Nashik,8,1,0,1,Saturday,1,Low,Rainy,87,1,0
2026-03-07 01:30:00,ST120,Mumbai,4,1,0,1,Saturday,1,Low,Cloudy,96,1,0
2026-03-07 01:45:00,ST107,Pune,10,0,0,1,Saturday,1,Low,Sunny,82,1,0
2026-03-07 02:00:00,ST105,Pune,8,0,0,2,Saturday,1,Low,Cloudy,78,1,0
2026-03-07 02:15:00,ST112,Mumbai,8,4,0,2,Saturday,1,Low,Rainy,22,1,0
2026-03-07 02:30:00,ST117,Mumbai,8,2,0,2,Saturday,1,Low,Rainy,94,1,0
2026-03-07 02:45:00,ST111,Nagpur,10,0,0,2,Saturday,1,Low,Cloudy,47,1,0
2026-03-07 03:00:00,ST102,Pune,8,2,0,3,Saturday,1,Low,Rainy,21,1,0
2026-03-07 03:15:00,ST114,Pune,4,2,0,3,Saturday,1,Low,Cloudy,46,1,0
2026-03-07 03:30:00,ST114,Nashik,8,3,0,3,Saturday,1,Low,Cloudy,55,1,0
2026-03-07 03:45:00,ST116,Pune,4,1,0,3,Saturday,1,Low,Rainy,45,1,0
2026-03-07 04:00:00,ST116,Pune,4,0,0,4,Saturday,1,Low,Sunny,48,1,0
2026-03-07 04:15:00,ST107,Mumbai,4,0,0,4,Saturday,1,Low,Sunny,66,1,0
2026-03-07 04:30:00,ST117,Nashik,8,3,0,4,Saturday,1,Low,Sunny,71,1,0
2026-03-07 04:45:00,ST114,Nashik,10,3,0,4,Saturday,1,Low,Rainy,94,1,0
2026-03-07 05:00:00,ST112,Mumbai,8,3,0,5,Saturday,1,Low,Sunny,79,1,0
2026-03-07 05:15:00,ST114,Nashik,4,2,0,5,Saturday,1,Low,Cloudy,84,1,0
2026-03-07 05:30:00,ST118,Mumbai,8,0,0,5,Saturday,1,Low,Rainy,98,1,0
2026-03-07 05:45:00,ST103,Nagpur,6,0,0,5,Saturday,1,Low,Sunny,22,1,0
2026-03-07 06:00:00,ST106,Pune,4,2,0,6,Saturday,1,Low,Sunny,49,1,0
2026-03-07 06:15:00,ST116,Nagpur,6,0,0,6,Saturday,1,Low,Sunny,68,1,0
2026-03-07 06:30:00,ST107,Nagpur,10,0,0,6,Saturday,1,Low,Rainy,61,1,0
2026-03-07 06:45:00,ST108,Pune,10,3,0,6,Saturday,1,Low,Rainy,75,1,0
2026-03-07 07:00:00,ST107,Mumbai,10,3,0,7,Saturday,1,Low,Cloudy,44,1,0
2026-03-07 07:15:00,ST109,Mumbai,8,4,0,7,Saturday,1,Low,Sunny,21,1,0
2026-03-07 07:30:00,ST107,Nagpur,6,2,0,7,Saturday,1,Low,Sunny,100,1,0
2026-03-07 07:45:00,ST116,Mumbai,10,1,0,7,Saturday,1,Low,Cloudy,40,1,0
2026-03-07 08:00:00,ST102,Nashik,6,4,0,8,Saturday,1,Medium,Rainy,28,1,0
2026-03-07 08:15:00,ST103,Nagpur,4,2,0,8,Saturday,1,Medium,Cloudy,99,1,0
2026-03-07 08:30:00,ST114,Nashik,6,1,0,8,Saturday,1,Medium,Sunny,48,1,0
2026-03-07 08:45:00,ST114,Pune,4,2,0,8,Saturday,1,Medium,Sunny,47,1,0
2026-03-07 09:00:00,ST114,Pune,6,5,0,9,Saturday,1,Medium,Sunny,97,1,0
2026-03-07 09:15:00,ST112,Nagpur,4,1,0,9,Saturday,1,Medium,Sunny,26,1,0
2026-03-07 09:30:00,ST116,Pune,8,5,0,9,Saturday,1,Medium,Sunny,37,1,0
2026-03-07 09:45:00,ST112,Nashik,4,3,0,9,Saturday,1,Medium,Rainy,60,1,0
2026-03-07 10:00:00,ST116,Pune,8,7,0,10,Saturday,1,Medium,Sunny,91,1,0
2026-03-07 10:15:00,ST107,Nagpur,4,2,0,10,Saturday,1,Medium,Sunny,21,1,0
2026-03-07 10:30:00,ST117,Pune,4,1,0,10,Saturday,1,Medium,Rainy,30,1,0
2026-03-07 10:45:00,ST109,Nagpur,10,5,0,10,Saturday,1,Medium,Rainy,23,1,0
2026-03-07 11:00:00,ST117,Nagpur,10,5,0,11,Saturday,1,Medium,Sunny,79,1,0
2026-03-07 11:15:00,ST108,Nagpur,10,5,0,11,Saturday,1,Medium,Sunny,98,1,0
2026-03-07 11:30:00,ST102,Pune,4,2,0,11,Saturday,1,Medium,Cloudy,34,1,0
2026-03-07 11:45:00,ST119,Nagpur,4,2,0,11,Saturday,1,Medium,Cloudy,30,1,0
2026-03-07 12:00:00,ST112,Nashik,10,5,0,12,Saturday,1,Low,Cloudy,82,1,0
2026-03-07 12:15:00,ST101,Pune,4,1,0,12,Saturday,1,Low,Cloudy,97,1,0
2026-03-07 12:30:00,ST106,Nagpur,4,1,0,12,Saturday,1,Low,Rainy,37,1,0
2026-03-07 12:45:00,ST102,Pune,4,1,0,12,Saturday,1,Low,Rainy,49,1,0
2026-03-07 13:00:00,ST103,Mumbai,4,2,0,13,Saturday,1,Low,Rainy,60,1,0
2026-03-07 13:15:00,ST115,Nagpur,6,0,0,13,Saturday,1,Low,Sunny,23,1,0
2026-03-07 13:30:00,ST107,Nashik,4,1,0,13,Saturday,1,Low,Rainy,61,1,0
2026-03-07 13:45:00,ST109,Nashik,8,1,0,13,Saturday,1,Low,Cloudy,79,1,0
2026-03-07 14:00:00,ST113,Pune,10,5,0,14,Saturday,1,Low,Sunny,83,1,0
2026-03-07 14:15:00,ST108,Nashik,4,0,0,14,Saturday,1,Low,Sunny,26,1,0
2026-03-07 14:30:00,ST110,Pune,4,2,0,14,Saturday,1,Low,Cloudy,68,1,0
2026-03-07 14:45:00,ST118,Nagpur,4,0,0,14,Saturday,1,Low,Rainy,78,1,0
2026-03-07 15:00:00,ST104,Mumbai,4,1,0,15,Saturday,1,Low,Sunny,66,1,0
2026-03-07 15:15:00,ST112,Nagpur,6,1,0,15,Saturday,1,Low,Cloudy,95,1,0
2026-03-07 15:30:00,ST109,Nashik,4,0,0,15,Saturday,1,Low,Rainy,71,1,0
2026-03-07 15:45:00,ST108,Pune,10,4,0,15,Saturday,1,Low,Sunny,24,1,0
2026-03-07 16:00:00,ST113,Nagpur,4,1,0,16,Saturday,1,Low,Rainy,67,1,0
2026-03-07 16:15:00,ST104,Nagpur,6,2,0,16,Saturday,1,Low,Rainy,90,1,0
2026-03-07 16:30:00,ST117,Mumbai,8,2,0,16,Saturday,1,Low,Rainy,39,1,0
2026-03-07 16:45:00,ST100,Nashik,4,0,0,16,Saturday,1,Low,Rainy,33,1,0
2026-03-07 17:00:00,ST117,Mumbai,4,4,0,17,Saturday,1,High,Sunny,38,0,0
2026-03-07 17:15:00,ST108,Nashik,8,4,0,17,Saturday,1,High,Cloudy,95,1,0
2026-03-07 17:30:00,ST112,Mumbai,6,6,0,17,Saturday,1,High,Sunny,54,0,0
2026-03-07 17:45:00,ST106,Pune,10,10,0,17,Saturday,1,High,Cloudy,45,0,0
2026-03-07 18:00:00,ST116,Mumbai,10,5,0,18,Saturday,1,High,Cloudy,93,1,0
2026-03-07 18:15:00,ST115,Nagpur,6,3,0,18,Saturday,1,High,Sunny,48,1,0
2026-03-07 18:30:00,ST109,Nashik,8,7,0,18,Saturday,1,High,Cloudy,76,1,0
2026-03-07 18:45:00,ST100,Nashik,6,4,0,18,Saturday,1,High,Rainy,46,1,0
2026-03-07 19:00:00,ST106,Nagpur,8,5,0,19,Saturday,1,High,Sunny,65,1,0
2026-03-07 19:15:00,ST114,Pune,6,5,0,19,Saturday,1,High,Cloudy,99,1,0
2026-03-07 19:30:00,ST108,Nagpur,6,4,0,19,Saturday,1,High,Rainy,60,1,0
2026-03-07 19:45:00,ST114,Nagpur,6,6,1,19,Saturday,1,High,Sunny,38,0,8
2026-03-07 20:00:00,ST102,Mumbai,8,5,0,20,Saturday,1,High,Rainy,59,1,0
2026-03-07 20:15:00,ST100,Nagpur,8,8,2,20,Saturday,1,High,Rainy,77,0,24
2026-03-07 20:30:00,ST104,Mumbai,8,8,1,20,Saturday,1,High,Rainy,44,0,10
2026-03-07 20:45:00,ST102,Nashik,8,5,0,20,Saturday,1,High,Sunny,60,1,0
2026-03-07 21:00:00,ST114,Pune,10,9,1,21,Saturday,1,High,Rainy,76,1,14
2026-03-07 21:15:00,ST117,Pune,8,7,0,21,Saturday,1,High,Rainy,71,1,0
2026-03-07 21:30:00,ST114,Nagpur,4,3,0,21,Saturday,1,High,Cloudy,34,1,0
2026-03-07 21:45:00,ST108,Pune,8,5,0,21,Saturday,1,High,Sunny,75,1,0
2026-03-07 22:00:00,ST106,Pune,10,8,0,22,Saturday,1,High,Rainy,96,1,0
2026-03-07 22:15:00,ST113,Nagpur,10,9,0,22,Saturday,1,High,Sunny,30,1,0
2026-03-07 22:30:00,ST101,Mumbai,8,8,0,22,Saturday,1,High,Cloudy,48,0,0
2026-03-07 22:45:00,ST105,Pune,4,4,2,22,Saturday,1,High,Rainy,89,0,16
2026-03-07 23:00:00,ST112,Nashik,4,0,0,23,Saturday,1,Low,Cloudy,56,1,0
2026-03-07 23:15:00,ST101,Pune,8,3,0,23,Saturday,1,Low,Cloudy,66,1,0
2026-03-07 23:30:00,ST115,Nashik,4,2,0,23,Saturday,1,Low,Sunny,70,1,0
2026-03-07 23:45:00,ST119,Pune,6,0,0,23,Saturday,1,Low,Sunny,52,1,0
2026-03-08 00:00:00,ST111,Nashik,4,0,0,0,Sunday,1,Low,Cloudy,40,1,0
2026-03-08 00:15:00,ST104,Pune,6,3,0,0,Sunday,1,Low,Rainy,72,1,0
2026-03-08 00:30:00,ST106,Mumbai,4,2,0,0,Sunday,1,Low,Cloudy,36,1,0
2026-03-08 00:45:00,ST111,Pune,4,1,0,0,Sunday,1,Low,Sunny,44,1,0
2026-03-08 01:00:00,ST110,Mumbai,10,1,0,1,Sunday,1,Low,Cloudy,76,1,0
2026-03-08 01:15:00,ST105,Nagpur,4,1,0,1,Sunday,1,Low,Cloudy,30,1,0
2026-03-08 01:30:00,ST112,Nashik,10,3,0,1,Sunday,1,Low,Rainy,78,1,0
2026-03-08 01:45:00,ST111,Nashik,6,0,0,1,Sunday,1,Low,Cloudy,63,1,0
2026-03-08 02:00:00,ST111,Nagpur,8,1,0,2,Sunday,1,Low,Rainy,52,1,0
2026-03-08 02:15:00,ST116,Nagpur,10,5,0,2,Sunday,1,Low,Cloudy,60,1,0
2026-03-08 02:30:00,ST114,Pune,6,1,0,2,Sunday,1,Low,Cloudy,45,1,0
2026-03-08 02:45:00,ST104,Nagpur,10,2,0,2,Sunday,1,Low,Rainy,85,1,0
2026-03-08 03:00:00,ST108,Nagpur,8,4,0,3,Sunday,1,Low,Cloudy,38,1,0
2026-03-08 03:15:00,ST103,Nagpur,10,4,0,3,Sunday,1,Low,Rainy,81,1,0
2026-03-08 03:30:00,ST119,Nagpur,8,4,0,3,Sunday,1,Low,Sunny,38,1,0
2026-03-08 03:45:00,ST100,Mumbai,10,3,0,3,Sunday,1,Low,Sunny,62,1,0
2026-03-08 04:00:00,ST102,Pune,10,1,0,4,Sunday,1,Low,Rainy,45,1,0
2026-03-08 04:15:00,ST116,Nagpur,10,1,0,4,Sunday,1,Low,Sunny,35,1,0
2026-03-08 04:30:00,ST101,Pune,8,2,0,4,Sunday,1,Low,Sunny,40,1,0
2026-03-08 04:45:00,ST109,Nashik,6,1,0,4,Sunday,1,Low,Cloudy,92,1,0
2026-03-08 05:00:00,ST105,Mumbai,4,1,0,5,Sunday,1,Low,Rainy,60,1,0
2026-03-08 05:15:00,ST108,Mumbai,6,1,0,5,Sunday,1,Low,Cloudy,22,1,0
2026-03-08 05:30:00,ST117,Pune,6,2,0,5,Sunday,1,Low,Rainy,31,1,0
2026-03-08 05:45:00,ST106,Nashik,6,0,0,5,Sunday,1,Low,Cloudy,37,1,0
2026-03-08 06:00:00,ST114,Mumbai,4,0,0,6,Sunday,1,Low,Sunny,25,1,0
2026-03-08 06:15:00,ST113,Nagpur,6,0,0,6,Sunday,1,Low,Sunny,62,1,0
2026-03-08 06:30:00,ST101,Mumbai,10,5,0,6,Sunday,1,Low,Rainy,95,1,0
2026-03-08 06:45:00,ST103,Nashik,10,3,0,6,Sunday,1,Low,Sunny,22,1,0
2026-03-08 07:00:00,ST101,Nagpur,10,1,0,7,Sunday,1,Low,Sunny,65,1,0
2026-03-08 07:15:00,ST104,Nagpur,8,2,0,7,Sunday,1,Low,Cloudy,54,1,0
2026-03-08 07:30:00,ST100,Nashik,10,2,0,7,Sunday,1,Low,Rainy,25,1,0
2026-03-08 07:45:00,ST111,Nagpur,4,0,0,7,Sunday,1,Low,Sunny,76,1,0
